日付,名前,緯度,経度
2026/06/12,大地の精霊,42.654155,141.701477
2026/06/12,大地の精霊,36.977152,140.192925
2026/06/12,大地の精霊,35.394856,139.369147
2026/06/12,大地の精霊,36.40847,139.06728
2026/06/12,大地の精霊,36.625224,137.009168
2026/06/12,大地の精霊,34.850826,137.064486
2026/06/12,大地の精霊,36.484744,136.488746
2026/06/12,大地の精霊,34.655305,135.171551
2026/06/12,大地の精霊,34.863917,134.841682
2026/06/12,大地の精霊,34.707703,135.445747
2026/06/12,大地の精霊,33.909531,130.864234
2026/06/12,水の精霊,39.284348,141.151917
2026/06/12,水の精霊,35.716892,140.164513
2026/06/12,水の精霊,35.781327,139.533572
2026/06/12,水の精霊,36.662736,137.201739
2026/06/12,水の精霊,35.356245,137.09188
2026/06/12,水の精霊,35.317527,138.930055
2026/06/12,水の精霊,34.863677,135.665369
2026/06/12,水の精霊,33.882829,133.16865
2026/06/12,水の精霊,34.289514,134.074285
2026/06/12,水の精霊,33.474465,130.562528
2026/06/12,炎の精霊,36.089132,139.643292
2026/06/12,炎の精霊,35.833703,139.807763
2026/06/12,炎の精霊,36.599465,139.920437
2026/06/12,炎の精霊,35.948071,140.165405
2026/06/12,炎の精霊,34.928622,138.271639
2026/06/12,炎の精霊,33.988044,131.796126
2026/06/12,炎の精霊,33.540948,131.357803
2026/06/12,風の精霊,39.552803,141.206885
2026/06/12,風の精霊,36.319272,140.465881
2026/06/12,風の精霊,35.832846,137.229039
2026/06/12,風の精霊,36.357467,138.35403
2026/06/12,風の精霊,33.249841,130.260668
2026/06/12,風の精霊,33.896386,130.781937
2026/06/12,風の精霊,33.685732,130.398627
2026/06/12,大地の精霊,39.186463,140.493826
2026/06/12,大地の精霊,35.471554,138.820571
2026/06/12,大地の精霊,37.056262,137.008612
2026/06/12,大地の精霊,34.862635,135.280838
2026/06/12,大地の精霊,35.277942,136.268281
2026/06/12,大地の精霊,34.041022,131.028368
2026/06/12,大地の精霊,34.382151,133.114822
2026/06/12,大地の精霊,33.250014,132.674907
2026/06/12,大地の精霊,34.35519,133.991948
2026/06/12,水の精霊,36.153036,139.671285
2026/06/12,水の精霊,37.860749,138.929734
2026/06/12,水の精霊,34.512011,136.570523
2026/06/12,炎の精霊,38.915262,141.097598
2026/06/12,炎の精霊,37.194909,140.383158
2026/06/12,炎の精霊,36.012332,139.863295
2026/06/12,炎の精霊,35.639006,140.547611
2026/06/12,炎の精霊,35.303977,137.366366
2026/06/12,炎の精霊,35.188099,136.79015
2026/06/12,炎の精霊,34.784263,137.036333
2026/06/12,炎の精霊,37.647182,139.012048
2026/06/12,炎の精霊,35.561557,137.585728
2026/06/12,炎の精霊,34.473013,136.762739
2026/06/12,炎の精霊,34.498897,133.96383
2026/06/12,炎の精霊,34.224492,132.235801
2026/06/12,炎の精霊,33.909531,130.864234
2026/06/12,風の精霊,40.609047,140.521266
2026/06/12,風の精霊,36.255428,140.274057
2026/06/12,風の精霊,36.815303,137.038007
2026/06/12,風の精霊,36.242251,137.119603
2026/06/12,風の精霊,35.278722,136.652799
2026/06/12,風の精霊,35.53672,134.23858
2026/06/12,風の精霊,33.829663,130.535431
2026/06/12,風の精霊,31.671802,130.3151
2026/06/12,大地の精霊,43.488992,144.444337
2026/06/12,大地の精霊,43.085596,141.728883
2026/06/12,大地の精霊,40.211531,140.392904
2026/06/12,大地の精霊,35.549752,139.259278
2026/06/12,大地の精霊,36.101843,136.268889
2026/06/12,大地の精霊,34.317143,135.119144
2026/06/12,大地の精霊,34.484347,136.134599
2026/06/12,大地の精霊,33.368307,130.780681
2026/06/12,大地の精霊,33.196717,129.711642
2026/06/12,大地の精霊,32.984284,129.053151
2026/06/12,水の精霊,36.850505,137.559814
2026/06/12,水の精霊,35.472745,136.789516
2026/06/12,水の精霊,38.033929,138.380914
2026/06/12,水の精霊,37.19449,138.957112
2026/06/12,水の精霊,34.011498,131.35739
2026/06/12,水の精霊,35.394846,133.224052
2026/06/12,水の精霊,32.972776,129.958971
2026/06/12,炎の精霊,43.56948,144.965547
2026/06/12,炎の精霊,37.697336,140.603939
2026/06/12,炎の精霊,39.348127,140.081647
2026/06/12,炎の精霊,37.108168,139.999177
2026/06/12,炎の精霊,36.549098,137.11936
2026/06/12,炎の精霊,34.850826,137.064486
2026/06/12,炎の精霊,34.316729,135.116873
2026/06/12,炎の精霊,33.395823,131.550194
2026/06/12,炎の精霊,32.971153,131.440322
2026/06/12,炎の精霊,32.571111,130.672266
2026/06/12,風の精霊,43.74081,142.469223
2026/06/12,風の精霊,38.222248,140.274278
2026/06/12,風の精霊,37.760358,140.905252
2026/06/12,風の精霊,36.624995,139.039702
2026/06/12,風の精霊,36.68841,140.658295
2026/06/12,風の精霊,37.509754,138.930098
2026/06/12,風の精霊,34.785628,136.159252
2026/06/12,風の精霊,34.863993,135.884497
2026/06/12,風の精霊,34.316059,134.183836
2026/06/12,風の精霊,33.370869,130.897951
2026/06/12,風の精霊,31.928436,130.452604
2026/06/12,大地の精霊,42.516123,142.03033
2026/06/12,水の精霊,37.549398,139.944677
2026/06/12,炎の精霊,43.362217,141.837188
2026/06/12,炎の精霊,43.569654,144.306082
2026/06/12,炎の精霊,35.523565,135.746856
2026/06/12,炎の精霊,34.382151,133.114822
2026/06/12,風の精霊,35.756179,136.954198
2026/06/12,風の精霊,38.047787,139.342332
2026/06/12,風の精霊,38.061574,139.354692
2026/06/12,風の精霊,35.149096,134.073887
2026/06/12,風の精霊,32.196763,130.398296
2026/06/12,風の精霊,33.461022,130.699568
2026/06/12,大地の精霊,36.371246,138.161359
2026/06/12,大地の精霊,34.551479,133.470337
2026/06/12,大地の精霊,34.26379,132.53603
2026/06/12,大地の精霊,33.515319,133.827301
2026/06/12,水の精霊,37.760642,140.356758
2026/06/12,水の精霊,40.955518,140.43942
2026/06/12,水の精霊,37.810554,139.039992
2026/06/12,水の精霊,37.683167,138.824209
2026/06/12,水の精霊,33.764117,135.445433
2026/06/12,炎の精霊,40.895389,140.411789
2026/06/12,風の精霊,42.998433,144.189677
2026/06/12,風の精霊,33.210252,130.068576
2026/06/12,大地の精霊,36.413846,139.070234
