日付,名前,緯度,経度
2026/07/25,大地の精霊,43.93475,144.196018
2026/07/25,大地の精霊,43.108627,141.289416
2026/07/25,大地の精霊,39.370239,141.125243
2026/07/25,大地の精霊,39.234383,140.165212
2026/07/25,大地の精霊,35.999461,140.164534
2026/07/25,大地の精霊,36.127708,139.725659
2026/07/25,大地の精霊,35.626698,138.436224
2026/07/25,大地の精霊,35.006208,135.583041
2026/07/25,大地の精霊,34.733396,135.884022
2026/07/25,大地の精霊,34.394661,135.281399
2026/07/25,大地の精霊,33.988489,133.333333
2026/07/25,大地の精霊,31.888112,131.412572
2026/07/25,大地の精霊,26.285989,127.763549
2026/07/25,大地の精霊,33.316373,130.672237
2026/07/25,大地の精霊,33.778147,130.699956
2026/07/25,大地の精霊,31.779793,130.699688
2026/07/25,水の精霊,43.096144,141.480071
2026/07/25,水の精霊,38.408839,140.850369
2026/07/25,水の精霊,35.627203,139.149599
2026/07/25,水の精霊,36.345006,138.929745
2026/07/25,水の精霊,35.407886,136.652843
2026/07/25,水の精霊,37.346095,138.573482
2026/07/25,水の精霊,37.64762,138.957571
2026/07/25,水の精霊,36.332101,136.433616
2026/07/25,水の精霊,36.663152,138.189336
2026/07/25,水の精霊,34.629564,135.500632
2026/07/25,炎の精霊,43.143271,141.645852
2026/07/25,炎の精霊,44.038196,142.414352
2026/07/25,炎の精霊,39.955813,140.08234
2026/07/25,炎の精霊,35.356018,139.396371
2026/07/25,炎の精霊,36.588198,136.872699
2026/07/25,炎の精霊,35.097223,136.872225
2026/07/25,炎の精霊,37.923137,139.177247
2026/07/25,炎の精霊,35.898706,136.267488
2026/07/25,炎の精霊,35.123018,138.793219
2026/07/25,炎の精霊,34.707308,137.695471
2026/07/25,炎の精霊,35.601084,135.143745
2026/07/25,炎の精霊,34.6686,134.979393
2026/07/25,炎の精霊,34.668883,134.979306
2026/07/25,炎の精霊,34.82453,135.363389
2026/07/25,炎の精霊,34.001713,131.988314
2026/07/25,炎の精霊,34.381513,133.38835
2026/07/25,炎の精霊,33.249967,129.657209
2026/07/25,風の精霊,42.876943,141.563897
2026/07/25,風の精霊,43.877874,144.663769
2026/07/25,風の精霊,43.189585,140.987526
2026/07/25,風の精霊,43.362474,141.838088
2026/07/25,風の精霊,37.145162,140.987966
2026/07/25,風の精霊,37.848891,140.549384
2026/07/25,風の精霊,36.992489,140.823108
2026/07/25,風の精霊,39.087775,140.494566
2026/07/25,風の精霊,39.638446,140.576207
2026/07/25,風の精霊,35.588111,140.164701
2026/07/25,風の精霊,36.127391,139.231882
2026/07/25,風の精霊,36.012951,139.753285
2026/07/25,風の精霊,35.6784,139.643455
2026/07/25,風の精霊,35.755636,139.643398
2026/07/25,風の精霊,37.068893,140.164862
2026/07/25,風の精霊,36.33169,139.89011
2026/07/25,風の精霊,35.459299,139.670862
2026/07/25,風の精霊,36.255378,138.847591
2026/07/25,風の精霊,36.548427,140.411671
2026/07/25,風の精霊,36.752359,137.119733
2026/07/25,風の精霊,34.733651,137.695711
2026/07/25,風の精霊,34.315869,133.854747
2026/07/25,風の精霊,33.487509,133.497911
2026/07/25,風の精霊,32.798732,130.369956
2026/07/25,大地の精霊,38.022968,140.768172
2026/07/25,大地の精霊,37.282555,140.630607
2026/07/25,大地の精霊,40.799885,140.411482
2026/07/25,大地の精霊,35.485221,140.383858
2026/07/25,大地の精霊,35.433953,140.21897
2026/07/25,大地の精霊,36.750616,139.807722
2026/07/25,大地の精霊,36.561419,139.725924
2026/07/25,大地の精霊,35.562264,138.959756
2026/07/25,大地の精霊,35.48516,137.036964
2026/07/25,大地の精霊,37.67345,138.848562
2026/07/25,大地の精霊,34.655277,138.134573
2026/07/25,大地の精霊,35.003824,135.587912
2026/07/25,大地の精霊,35.472632,135.089071
2026/07/25,大地の精霊,34.850557,135.854738
2026/07/25,大地の精霊,34.027962,131.493917
2026/07/25,大地の精霊,33.962825,132.182372
2026/07/25,大地の精霊,34.184965,133.964291
2026/07/25,大地の精霊,33.843704,130.946621
2026/07/25,大地の精霊,31.389426,130.397753
2026/07/25,水の精霊,35.239875,139.149399
2026/07/25,水の精霊,36.903206,137.448535
2026/07/25,水の精霊,37.232323,138.326712
2026/07/25,水の精霊,36.280944,136.323735
2026/07/25,水の精霊,34.616996,133.607753
2026/07/25,水の精霊,34.63014,133.853753
2026/07/25,水の精霊,33.395316,131.60462
2026/07/25,炎の精霊,36.370075,139.259235
2026/07/25,炎の精霊,35.342986,137.283933
2026/07/25,炎の精霊,37.083498,138.000326
2026/07/25,炎の精霊,36.357843,138.35402
2026/07/25,炎の精霊,35.909326,137.94135
2026/07/25,炎の精霊,34.889288,134.348499
2026/07/25,炎の精霊,35.045308,134.568247
2026/07/25,炎の精霊,34.433354,134.869621
2026/07/25,炎の精霊,34.027962,131.493917
2026/07/25,炎の精霊,35.005903,132.235937
2026/07/25,炎の精霊,35.472126,133.279722
2026/07/25,炎の精霊,32.450889,131.632187
2026/07/25,炎の精霊,32.798154,130.150951
2026/07/25,風の精霊,44.185575,142.387298
2026/07/25,風の精霊,44.361523,142.384369
2026/07/25,風の精霊,43.810778,141.919971
2026/07/25,風の精霊,43.693781,142.488291
2026/07/25,風の精霊,37.433041,140.465363
2026/07/25,風の精霊,40.559322,141.452461
2026/07/25,風の精霊,40.608014,141.179407
2026/07/25,風の精霊,35.407779,139.999799
2026/07/25,風の精霊,35.859886,140.523058
2026/07/25,風の精霊,36.395574,140.57632
2026/07/25,風の精霊,36.293763,140.466241
2026/07/25,風の精霊,37.960331,139.15109
2026/07/25,風の精霊,35.742882,137.914942
2026/07/25,風の精霊,33.826321,135.728703
2026/07/25,大地の精霊,35.818672,140.274405
2026/07/25,大地の精霊,37.068893,140.164862
2026/07/25,大地の精霊,36.242251,137.119603
2026/07/25,大地の精霊,34.785224,133.689523
2026/07/25,大地の精霊,32.772403,133.005015
2026/07/25,水の精霊,38.320002,140.325626
2026/07/25,水の精霊,39.882763,141.179528
2026/07/25,炎の精霊,35.093864,136.877738
2026/07/25,炎の精霊,34.3565,132.8947
2026/07/25,炎の精霊,33.949406,133.415616
2026/07/25,炎の精霊,33.315331,130.067808
2026/07/25,風の精霊,43.096721,144.115069
2026/07/25,風の精霊,38.594829,141.20718
2026/07/25,風の精霊,38.147481,140.165145
2026/07/25,風の精霊,34.928675,139.094449
2026/07/25,風の精霊,31.956174,131.330237
2026/07/25,大地の精霊,32.371652,131.632652
2026/07/25,水の精霊,37.271244,138.792486
2026/07/25,炎の精霊,35.845608,137.695561
2026/07/25,風の精霊,42.211432,142.688302
2026/07/25,水の精霊,34.38189,131.24818
2026/07/25,炎の精霊,34.381454,131.193545
2026/07/25,風の精霊,38.734377,140.790589
2026/07/25,大地の精霊,31.753747,131.13848
