日付,名前,緯度,経度
2026/08/23,大地の精霊,42.969675,144.417041
2026/08/23,大地の精霊,38.817119,139.94525
2026/08/23,大地の精霊,39.797824,141.152018
2026/08/23,大地の精霊,39.675955,141.151704
2026/08/23,大地の精霊,35.781327,139.533572
2026/08/23,大地の精霊,35.562446,139.396496
2026/08/23,大地の精霊,34.733645,137.914957
2026/08/23,大地の精霊,34.941782,136.598104
2026/08/23,大地の精霊,34.69455,135.363287
2026/08/23,大地の精霊,34.706628,135.609226
2026/08/23,大地の精霊,34.694397,135.802538
2026/08/23,大地の精霊,33.249513,131.577559
2026/08/23,大地の精霊,31.565009,130.480038
2026/08/23,大地の精霊,37.333371,140.411443
2026/08/23,大地の精霊,39.223184,140.521299
2026/08/23,大地の精霊,36.024234,140.10875
2026/08/23,大地の精霊,34.850493,136.40546
2026/08/23,大地の精霊,35.019957,135.555925
2026/08/23,大地の精霊,34.34272,134.896367
2026/08/23,大地の精霊,34.420319,135.611132
2026/08/23,大地の精霊,34.733489,133.63472
2026/08/23,大地の精霊,34.61661,133.991307
2026/08/23,大地の精霊,34.758533,134.238475
2026/08/23,大地の精霊,35.252609,132.592717
2026/08/23,大地の精霊,34.276311,133.93754
2026/08/23,大地の精霊,34.185556,133.690004
2026/08/23,大地の精霊,33.48779,130.590062
2026/08/23,大地の精霊,36.331713,139.615685
2026/08/23,大地の精霊,35.472181,135.802228
2026/08/23,大地の精霊,34.850786,138.326405
2026/08/23,大地の精霊,34.681591,136.049169
2026/08/23,水の精霊,38.321921,140.987785
2026/08/23,水の精霊,35.935388,139.478946
2026/08/23,水の精霊,37.05397,137.888334
2026/08/23,水の精霊,35.396031,132.785732
2026/08/23,水の精霊,42.911713,143.127354
2026/08/23,水の精霊,42.551126,141.344261
2026/08/23,水の精霊,38.54376,141.370116
2026/08/23,水の精霊,36.089223,139.753221
2026/08/23,水の精霊,35.148661,136.708513
2026/08/23,水の精霊,34.3674,136.8723
2026/08/23,水の精霊,34.054011,131.93338
2026/08/23,水の精霊,34.811385,136.543142
2026/08/23,水の精霊,35.227041,133.415608
2026/08/23,水の精霊,34.172974,134.156692
2026/08/23,炎の精霊,41.823422,140.630985
2026/08/23,炎の精霊,42.876798,141.618726
2026/08/23,炎の精霊,35.716947,139.945166
2026/08/23,炎の精霊,35.703892,140.191984
2026/08/23,炎の精霊,34.980681,137.064549
2026/08/23,炎の精霊,34.850786,138.326405
2026/08/23,炎の精霊,34.538437,136.515633
2026/08/23,炎の精霊,42.516077,140.384251
2026/08/23,炎の精霊,39.870854,139.835258
2026/08/23,炎の精霊,36.548231,139.973266
2026/08/23,炎の精霊,35.21411,137.064512
2026/08/23,炎の精霊,35.006773,134.760293
2026/08/23,炎の精霊,34.928398,135.913031
2026/08/23,炎の精霊,33.962186,132.071512
2026/08/23,炎の精霊,34.054885,130.946707
2026/08/23,炎の精霊,34.329086,132.510423
2026/08/23,炎の精霊,34.040337,132.839928
2026/08/23,炎の精霊,33.24997,130.5888
2026/08/23,炎の精霊,31.186197,130.589497
2026/08/23,炎の精霊,36.928968,139.972483
2026/08/23,炎の精霊,35.215904,132.507682
2026/08/23,炎の精霊,34.420863,132.592637
2026/08/23,炎の精霊,33.515097,133.767632
2026/08/23,炎の精霊,33.529208,130.782366
2026/08/23,風の精霊,38.655848,141.123896
2026/08/23,風の精霊,35.627019,139.36897
2026/08/23,風の精霊,36.332022,139.39638
2026/08/23,風の精霊,36.472333,139.149356
2026/08/23,風の精霊,36.662968,140.713584
2026/08/23,風の精霊,37.960463,139.150314
2026/08/23,風の精霊,36.713486,138.29992
2026/08/23,風の精霊,35.032457,135.802519
2026/08/23,風の精霊,38.594401,140.383738
2026/08/23,風の精霊,37.90951,140.575798
2026/08/23,風の精霊,39.6004,140.166281
2026/08/23,風の精霊,36.587162,140.439607
2026/08/23,風の精霊,36.241681,140.192629
2026/08/23,風の精霊,37.030853,138.270275
2026/08/23,風の精霊,36.062508,136.132407
2026/08/23,風の精霊,34.798622,135.802718
2026/08/23,風の精霊,34.863715,134.676805
2026/08/23,風の精霊,34.551259,133.360751
2026/08/23,風の精霊,33.369426,130.398709
2026/08/23,風の精霊,42.566009,143.292546
2026/08/23,風の精霊,43.625386,141.986591
2026/08/23,風の精霊,38.035062,140.136817
2026/08/23,風の精霊,37.207075,138.765306
2026/08/23,風の精霊,31.591584,130.590449
