日付,名前,緯度,経度
2026/08/13,大地の精霊,36.007569,140.653048
2026/08/13,大地の精霊,36.777085,137.009053
2026/08/13,大地の精霊,37.409241,138.600157
2026/08/13,大地の精霊,37.131507,138.272284
2026/08/13,大地の精霊,34.954867,138.436307
2026/08/13,大地の精霊,34.811533,139.066905
2026/08/13,大地の精霊,34.850262,134.484844
2026/08/13,大地の精霊,34.407573,132.674863
2026/08/13,大地の精霊,35.446451,133.333566
2026/08/13,大地の精霊,31.753596,131.083235
2026/08/13,水の精霊,41.84708,140.7407
2026/08/13,水の精霊,38.371509,140.768074
2026/08/13,水の精霊,35.097492,139.067132
2026/08/13,水の精霊,34.510954,136.680783
2026/08/13,水の精霊,34.302974,132.291035
2026/08/13,炎の精霊,38.321028,140.385243
2026/08/13,炎の精霊,40.824379,140.686052
2026/08/13,炎の精霊,35.794459,140.219394
2026/08/13,炎の精霊,35.716805,139.397192
2026/08/13,炎の精霊,36.739286,137.256531
2026/08/13,炎の精霊,34.342142,134.89737
2026/08/13,炎の精霊,34.811788,135.555617
2026/08/13,炎の精霊,34.66875,135.418843
2026/08/13,炎の精霊,34.093096,132.016707
2026/08/13,炎の精霊,34.067082,134.485731
2026/08/13,炎の精霊,33.88332,130.864159
2026/08/13,風の精霊,43.016066,141.453947
2026/08/13,風の精霊,43.210467,141.538317
2026/08/13,風の精霊,39.736893,141.124665
2026/08/13,風の精霊,37.494735,140.276049
2026/08/13,風の精霊,37.119178,140.274274
2026/08/13,風の精霊,35.446473,140.246837
2026/08/13,風の精霊,36.012142,139.314139
2026/08/13,風の精霊,35.999451,139.670795
2026/08/13,風の精霊,36.267946,139.4241
2026/08/13,風の精霊,35.395083,136.680214
2026/08/13,風の精霊,35.433424,137.091851
2026/08/13,風の精霊,36.242271,137.174606
2026/08/13,風の精霊,34.915919,137.202015
2026/08/13,風の精霊,35.045509,136.982054
2026/08/13,風の精霊,35.369206,136.954932
2026/08/13,風の精霊,37.747851,138.847784
2026/08/13,風の精霊,36.523299,136.625428
2026/08/13,風の精霊,37.030672,136.789815
2026/08/13,風の精霊,34.928622,138.271639
2026/08/13,風の精霊,35.006415,138.436503
2026/08/13,風の精霊,34.812086,137.860082
2026/08/13,風の精霊,34.785836,136.104479
2026/08/13,風の精霊,34.785771,136.543056
2026/08/13,風の精霊,35.446732,135.363604
2026/08/13,風の精霊,35.032457,135.802519
2026/08/13,風の精霊,35.006418,134.814395
2026/08/13,風の精霊,34.237538,135.336034
2026/08/13,風の精霊,34.512258,135.747811
2026/08/13,風の精霊,34.368337,132.428076
2026/08/13,風の精霊,33.948527,133.031103
