日付,名前,緯度,経度
2026/08/07,大地の精霊,42.876943,141.563897
2026/08/07,大地の精霊,42.550135,142.114122
2026/08/07,大地の精霊,45.020702,141.838388
2026/08/07,大地の精霊,38.234975,140.905482
2026/08/07,大地の精霊,38.396377,140.274282
2026/08/07,大地の精霊,39.651598,141.151908
2026/08/07,大地の精霊,37.90951,140.575798
2026/08/07,大地の精霊,36.331923,139.56094
2026/08/07,大地の精霊,35.240011,139.149714
2026/08/07,大地の精霊,36.292844,139.261085
2026/08/07,大地の精霊,36.063342,140.137389
2026/08/07,大地の精霊,35.472385,136.899898
2026/08/07,大地の精霊,34.915555,137.530499
2026/08/07,大地の精霊,36.063658,136.241434
2026/08/07,大地の精霊,36.165943,137.997487
2026/08/07,大地の精霊,35.252546,138.628458
2026/08/07,大地の精霊,34.980658,138.49097
2026/08/07,大地の精霊,34.889723,136.48868
2026/08/07,大地の精霊,34.863599,135.720261
2026/08/07,大地の精霊,34.785387,134.842114
2026/08/07,大地の精霊,34.694628,135.144029
2026/08/07,大地の精霊,34.551405,133.307472
2026/08/07,大地の精霊,34.30398,133.771116
2026/08/07,大地の精霊,33.434918,129.986672
2026/08/07,水の精霊,39.69999,140.713094
2026/08/07,水の精霊,35.549654,140.466289
2026/08/07,水の精霊,35.330355,139.341679
2026/08/07,水の精霊,35.459787,136.543504
2026/08/07,水の精霊,34.838355,137.037022
2026/08/07,水の精霊,34.811736,137.914489
2026/08/07,水の精霊,34.902237,134.978413
2026/08/07,水の精霊,34.381454,131.193545
2026/08/07,水の精霊,34.119388,134.595366
2026/08/07,水の精霊,33.567194,133.552755
2026/08/07,水の精霊,33.205165,133.123848
2026/08/07,水の精霊,32.719283,129.821485
2026/08/07,水の精霊,31.186414,130.589991
2026/08/07,炎の精霊,39.38531,141.152254
2026/08/07,炎の精霊,35.74266,139.99898
2026/08/07,炎の精霊,36.178716,139.506194
2026/08/07,炎の精霊,36.063567,139.368546
2026/08/07,炎の精霊,35.909601,139.368174
2026/08/07,炎の精霊,36.447794,138.766798
2026/08/07,炎の精霊,35.973818,140.054698
2026/08/07,炎の精霊,36.331094,139.944792
2026/08/07,炎の精霊,35.973212,140.054419
2026/08/07,炎の精霊,36.332344,140.329399
2026/08/07,炎の精霊,36.866118,136.982221
2026/08/07,炎の精霊,35.355821,137.256589
2026/08/07,炎の精霊,34.864319,136.817029
2026/08/07,炎の精霊,36.357206,136.323284
2026/08/07,炎の精霊,35.819956,136.214002
2026/08/07,炎の精霊,35.0068,136.680458
2026/08/07,炎の精霊,35.562977,135.170832
2026/08/07,炎の精霊,34.928297,135.198501
2026/08/07,炎の精霊,34.824021,134.977298
2026/08/07,炎の精霊,34.341885,135.225823
2026/08/07,炎の精霊,34.525687,135.720014
2026/08/07,炎の精霊,34.824515,134.21103
2026/08/07,炎の精霊,34.46006,133.168743
2026/08/07,炎の精霊,34.276879,133.882127
2026/08/07,風の精霊,42.493086,141.261697
2026/08/07,風の精霊,42.199808,142.661238
2026/08/07,風の精霊,40.596112,140.493956
2026/08/07,風の精霊,35.43344,140.274476
2026/08/07,風の精霊,35.794113,139.835579
2026/08/07,風の精霊,35.368956,137.01002
2026/08/07,風の精霊,35.084497,135.034304
2026/08/07,風の精霊,34.797865,134.485554
2026/08/07,風の精霊,34.000378,131.27517
2026/08/07,風の精霊,35.381225,132.757494
2026/08/07,風の精霊,33.909565,133.058953
2026/08/07,風の精霊,33.513983,133.443135
2026/08/07,風の精霊,32.771506,130.644753
2026/08/07,風の精霊,32.49291,130.570118
2026/08/07,風の精霊,33.57996,131.11099
2026/08/07,風の精霊,33.329213,130.644627
2026/08/07,風の精霊,33.791313,130.999374
2026/08/07,風の精霊,31.766942,130.78204
2026/08/07,大地の精霊,39.553981,140.054848
2026/08/07,水の精霊,33.2501,131.467
2026/08/07,水の精霊,31.835141,131.083317
2026/08/07,風の精霊,43.331109,141.870335
2026/08/07,大地の精霊,36.580316,138.251467
2026/08/07,水の精霊,39.979767,141.234733
2026/08/07,水の精霊,39.95529,140.137071
2026/08/07,水の精霊,39.051412,140.411825
2026/08/07,水の精霊,36.790198,138.300705
2026/08/07,水の精霊,34.242427,133.820111
2026/08/07,水の精霊,33.513417,133.77285
2026/08/07,炎の精霊,42.969817,141.563666
2026/08/07,炎の精霊,43.832644,142.469344
2026/08/07,炎の精霊,39.797825,140.054121
2026/08/07,炎の精霊,36.140132,137.283751
2026/08/07,炎の精霊,34.654781,137.80583
2026/08/07,大地の精霊,36.051172,140.603621
2026/08/07,大地の精霊,34.186037,134.624164
2026/08/07,炎の精霊,38.814683,139.780426
2026/08/07,炎の精霊,35.42057,134.321062
2026/08/07,大地の精霊,40.740277,140.439316
2026/08/07,大地の精霊,32.797864,130.15121
2026/08/07,水の精霊,42.492321,140.824878
2026/08/07,水の精霊,37.547076,138.849783
2026/08/07,水の精霊,34.56419,136.461107
2026/08/07,炎の精霊,36.765596,140.00174
2026/08/07,炎の精霊,36.327847,140.30282
2026/08/07,炎の精霊,34.811674,137.585925
2026/08/07,風の精霊,32.877943,130.535018
2026/08/07,風の精霊,33.684863,130.397415
2026/08/07,大地の精霊,38.234377,140.90523
2026/08/07,大地の精霊,33.51435,130.095601
2026/08/07,水の精霊,35.833999,139.206569
2026/08/07,水の精霊,34.320365,132.429128
