日付,名前,緯度,経度
2026/09/16,大地の精霊,44.16389,142.386718
2026/09/16,大地の精霊,38.296909,141.042674
2026/09/16,大地の精霊,39.578215,140.603471
2026/09/16,大地の精霊,35.678305,140.246977
2026/09/16,大地の精霊,35.365162,140.231209
2026/09/16,大地の精霊,36.20425,139.396314
2026/09/16,大地の精霊,35.329725,137.202095
2026/09/16,大地の精霊,37.860497,139.094868
2026/09/16,大地の精霊,37.923684,139.395492
2026/09/16,大地の精霊,36.114624,137.942451
2026/09/16,大地の精霊,35.110261,138.929922
2026/09/16,大地の精霊,34.98062,134.595212
2026/09/16,大地の精霊,33.712405,130.452869
2026/09/16,大地の精霊,31.483892,131.083819
2026/09/16,大地の精霊,37.131886,140.191314
2026/09/16,大地の精霊,31.874776,131.056738
2026/09/16,大地の精霊,40.692128,140.493743
2026/09/16,大地の精霊,35.600279,135.144625
2026/09/16,大地の精霊,32.891168,129.025844
2026/09/16,大地の精霊,31.349387,130.425189
2026/09/16,水の精霊,39.087775,140.494566
2026/09/16,水の精霊,40.7766,140.7956
2026/09/16,水の精霊,36.255436,139.176947
2026/09/16,水の精霊,35.794258,139.725676
2026/09/16,水の精霊,35.677809,139.807837
2026/09/16,水の精霊,36.306467,139.835309
2026/09/16,水の精霊,35.16231,139.643
2026/09/16,水の精霊,35.446618,139.478762
2026/09/16,水の精霊,36.242251,137.119603
2026/09/16,水の精霊,35.511444,137.47643
2026/09/16,水の精霊,35.446666,136.845278
2026/09/16,水の精霊,34.862799,137.532778
2026/09/16,水の精霊,36.316338,138.543816
2026/09/16,水の精霊,35.807055,137.942373
2026/09/16,水の精霊,34.746701,137.777798
2026/09/16,水の精霊,35.045726,138.518529
2026/09/16,水の精霊,34.499123,136.708011
2026/09/16,水の精霊,34.58971,136.515553
2026/09/16,水の精霊,34.746117,135.857468
2026/09/16,水の精霊,34.655558,135.116455
2026/09/16,水の精霊,34.720354,135.308714
2026/09/16,水の精霊,34.067277,135.144017
2026/09/16,水の精霊,34.66875,135.418843
2026/09/16,水の精霊,34.707718,135.720223
2026/09/16,水の精霊,35.279921,136.268831
2026/09/16,水の精霊,32.116445,131.385272
2026/09/16,水の精霊,26.285526,127.817566
2026/09/16,水の精霊,32.771546,130.699779
2026/09/16,水の精霊,33.19631,130.534787
2026/09/16,水の精霊,37.622438,140.164119
2026/09/16,水の精霊,35.7168,140.3841
2026/09/16,水の精霊,36.73927,139.725637
2026/09/16,水の精霊,36.402457,140.221764
2026/09/16,水の精霊,37.233429,138.98474
2026/09/16,水の精霊,35.485238,135.774891
2026/09/16,水の精霊,36.255544,137.915726
2026/09/16,水の精霊,35.883927,140.576116
2026/09/16,水の精霊,36.127391,139.231882
2026/09/16,水の精霊,35.986827,140.191662
2026/09/16,水の精霊,34.486056,133.826895
2026/09/16,水の精霊,33.827985,131.027249
2026/09/16,炎の精霊,42.911639,143.182201
2026/09/16,炎の精霊,42.492771,140.877821
2026/09/16,炎の精霊,43.085517,141.289395
2026/09/16,炎の精霊,38.247203,140.329166
2026/09/16,炎の精霊,39.651384,140.219311
2026/09/16,炎の精霊,35.420807,139.588594
2026/09/16,炎の精霊,36.357768,140.493801
2026/09/16,炎の精霊,36.663217,136.872321
2026/09/16,炎の精霊,35.136333,136.790251
2026/09/16,炎の精霊,37.647527,139.0667
2026/09/16,炎の精霊,35.523709,137.88716
2026/09/16,炎の精霊,34.276439,132.729353
2026/09/16,炎の精霊,34.30398,133.771116
2026/09/16,炎の精霊,33.579911,133.580182
2026/09/16,炎の精霊,32.598393,131.659943
2026/09/16,炎の精霊,32.130105,131.522563
2026/09/16,炎の精霊,33.8439,130.6171
2026/09/16,炎の精霊,31.672878,130.314009
2026/09/16,炎の精霊,37.697945,140.494044
2026/09/16,炎の精霊,35.627099,137.61496
2026/09/16,炎の精霊,32.411366,131.659126
2026/09/16,炎の精霊,31.955767,130.452948
2026/09/16,炎の精霊,38.248275,140.771127
2026/09/16,炎の精霊,34.498897,133.96383
2026/09/16,炎の精霊,35.511348,133.580242
2026/09/16,風の精霊,43.56948,144.965547
2026/09/16,風の精霊,44.445975,142.413969
2026/09/16,風の精霊,38.508038,141.124845
2026/09/16,風の精霊,39.554026,141.206667
2026/09/16,風の精霊,39.724733,141.152686
2026/09/16,風の精霊,39.32132,141.125171
2026/09/16,風の精霊,39.504587,141.096568
2026/09/16,風の精霊,37.534337,140.137545
2026/09/16,風の精霊,35.252836,139.725634
2026/09/16,風の精霊,36.26966,139.257417
2026/09/16,風の精霊,37.144505,138.18767
2026/09/16,風の精霊,37.321309,138.792928
2026/09/16,風の精霊,37.056262,137.008612
2026/09/16,風の精霊,35.509863,135.115993
2026/09/16,風の精霊,34.473031,135.391014
2026/09/16,風の精霊,34.512255,133.607864
2026/09/16,風の精霊,35.382168,132.757113
2026/09/16,風の精霊,34.226236,132.565738
2026/09/16,風の精霊,33.94858,133.25105
2026/09/16,風の精霊,33.8308,132.72976
2026/09/16,風の精霊,33.342669,130.946361
2026/09/16,風の精霊,34.876485,135.966066
2026/09/16,風の精霊,35.39482,135.583599
2026/09/16,風の精霊,34.028273,134.018794
