日付,名前,緯度,経度
2026/09/17,大地の精霊,41.741963,140.601144
2026/09/17,大地の精霊,43.798701,143.923391
2026/09/17,大地の精霊,35.356754,136.927482
2026/09/17,大地の精霊,34.897437,138.315584
2026/09/17,大地の精霊,35.084218,136.625195
2026/09/17,大地の精霊,34.863803,134.841828
2026/09/17,大地の精霊,33.791162,135.336256
2026/09/17,大地の精霊,34.655691,135.609801
2026/09/17,大地の精霊,35.396031,132.785732
2026/09/17,大地の精霊,34.484866,133.33114
2026/09/17,大地の精霊,34.226039,132.618999
2026/09/17,大地の精霊,26.271726,127.736696
2026/09/17,大地の精霊,32.890852,130.892441
2026/09/17,大地の精霊,33.790383,131.001692
2026/09/17,大地の精霊,42.969613,143.045114
2026/09/17,大地の精霊,36.942335,136.762593
2026/09/17,大地の精霊,35.471861,134.266255
2026/09/17,大地の精霊,33.355803,129.821234
2026/09/17,大地の精霊,37.282523,140.630392
2026/09/17,大地の精霊,35.832335,140.466099
2026/09/17,大地の精霊,35.369088,139.314175
2026/09/17,大地の精霊,34.650905,135.607216
2026/09/17,水の精霊,35.627063,140.301813
2026/09/17,水の精霊,35.665599,140.164572
2026/09/17,水の精霊,35.858054,140.411639
2026/09/17,水の精霊,35.961577,139.423529
2026/09/17,水の精霊,35.948112,139.780475
2026/09/17,水の精霊,36.153346,139.506216
2026/09/17,水の精霊,36.140699,139.259435
2026/09/17,水の精霊,35.781377,139.259166
2026/09/17,水の精霊,35.626915,139.698168
2026/09/17,水の精霊,36.814978,139.945768
2026/09/17,水の精霊,35.368986,139.643304
2026/09/17,水の精霊,36.319069,139.094714
2026/09/17,水の精霊,36.12742,140.164722
2026/09/17,水の精霊,36.815137,137.036922
2026/09/17,水の精霊,35.239844,136.84493
2026/09/17,水の精霊,34.784945,137.036487
2026/09/17,水の精霊,35.97393,136.159101
2026/09/17,水の精霊,35.446666,135.308724
2026/09/17,水の精霊,34.772377,134.760016
2026/09/17,水の精霊,34.785848,134.952006
2026/09/17,水の精霊,34.98056,135.912232
2026/09/17,水の精霊,34.014534,131.851587
2026/09/17,水の精霊,41.882375,140.713336
2026/09/17,水の精霊,35.562002,139.177074
2026/09/17,水の精霊,35.871334,140.713363
2026/09/17,水の精霊,34.472997,136.872075
2026/09/17,水の精霊,34.966366,135.336971
2026/09/17,水の精霊,35.833999,139.206569
2026/09/17,水の精霊,36.638846,140.548453
2026/09/17,水の精霊,36.63794,136.873105
2026/09/17,水の精霊,34.629381,136.322172
2026/09/17,水の精霊,34.773154,133.771981
2026/09/17,水の精霊,32.997879,130.562566
2026/09/17,水の精霊,35.355856,140.383708
2026/09/17,水の精霊,35.62723,139.697778
2026/09/17,水の精霊,35.408186,139.286423
2026/09/17,炎の精霊,43.764586,142.304179
2026/09/17,炎の精霊,43.085517,141.289395
2026/09/17,炎の精霊,43.212753,140.768126
2026/09/17,炎の精霊,36.357874,139.230187
2026/09/17,炎の精霊,34.979921,136.955426
2026/09/17,炎の精霊,36.063841,138.107353
2026/09/17,炎の精霊,34.681565,137.530912
2026/09/17,炎の精霊,34.433801,136.515722
2026/09/17,炎の精霊,35.61441,135.2263
2026/09/17,炎の精霊,35.355933,136.049248
2026/09/17,炎の精霊,34.538191,133.716914
2026/09/17,炎の精霊,34.028009,133.855097
2026/09/17,炎の精霊,33.408586,132.510397
2026/09/17,炎の精霊,31.928582,131.440489
2026/09/17,炎の精霊,33.355803,129.821234
2026/09/17,炎の精霊,37.282689,140.630499
2026/09/17,炎の精霊,34.420999,135.555482
2026/09/17,炎の精霊,33.804149,132.894337
2026/09/17,炎の精霊,34.460132,133.990921
2026/09/17,炎の精霊,32.611576,129.821543
2026/09/17,炎の精霊,34.420043,135.555156
2026/09/17,炎の精霊,34.650905,135.607216
2026/09/17,風の精霊,38.483192,141.289369
2026/09/17,風の精霊,39.554026,141.206667
2026/09/17,風の精霊,36.396055,139.753196
2026/09/17,風の精霊,36.561368,139.890211
2026/09/17,風の精霊,36.967135,139.999688
2026/09/17,風の精霊,36.713486,138.29992
2026/09/17,風の精霊,36.522967,137.832921
2026/09/17,風の精霊,34.563934,136.626141
2026/09/17,風の精霊,35.019715,135.994494
2026/09/17,風の精霊,33.606229,130.397278
2026/09/17,風の精霊,37.823048,140.494065
2026/09/17,風の精霊,37.383515,140.411128
2026/09/17,風の精霊,35.909577,140.575903
2026/09/17,風の精霊,36.190802,140.411
2026/09/17,風の精霊,35.781131,137.942934
2026/09/17,風の精霊,33.804535,130.863998
2026/09/17,風の精霊,35.058397,137.227891
2026/09/17,風の精霊,34.250799,133.004265
2026/09/17,風の精霊,31.995227,131.358308
