日付,名前,緯度,経度
2026/09/25,大地の精霊,39.62662,141.097048
2026/09/25,大地の精霊,36.637682,140.000002
2026/09/25,大地の精霊,35.097384,137.146665
2026/09/25,大地の精霊,37.055975,136.954576
2026/09/25,大地の精霊,34.837717,135.391031
2026/09/25,大地の精霊,34.381038,134.869814
2026/09/25,大地の精霊,34.864334,136.049548
2026/09/25,大地の精霊,34.407685,132.345784
2026/09/25,大地の精霊,34.002332,133.031333
2026/09/25,大地の精霊,34.342152,133.909736
2026/09/25,大地の精霊,33.050976,133.031616
2026/09/25,大地の精霊,36.1152,139.423688
2026/09/25,大地の精霊,36.306877,136.374418
2026/09/25,大地の精霊,34.944277,138.887901
2026/09/25,大地の精霊,35.627228,135.086958
2026/09/25,大地の精霊,36.050744,139.780476
2026/09/25,水の精霊,41.764363,140.823088
2026/09/25,水の精霊,37.985678,140.137814
2026/09/25,水の精霊,39.724618,140.164606
2026/09/25,水の精霊,35.871085,140.000301
2026/09/25,水の精霊,35.871111,139.999951
2026/09/25,水の精霊,36.752103,136.735328
2026/09/25,水の精霊,34.642697,134.979432
2026/09/25,水の精霊,34.538506,133.717192
2026/09/25,水の精霊,34.056255,134.238542
2026/09/25,水の精霊,33.236659,131.769551
2026/09/25,水の精霊,31.672278,130.314214
2026/09/25,水の精霊,43.385126,144.801328
2026/09/25,水の精霊,35.175151,136.15907
2026/09/25,水の精霊,33.038571,133.063319
2026/09/25,水の精霊,37.947658,140.878294
2026/09/25,水の精霊,33.329376,130.809322
2026/09/25,炎の精霊,36.40847,139.06728
2026/09/25,炎の精霊,36.561384,140.38409
2026/09/25,炎の精霊,36.713486,138.29992
2026/09/25,炎の精霊,35.1228,138.627877
2026/09/25,炎の精霊,34.837717,135.391031
2026/09/25,炎の精霊,33.975665,131.934123
2026/09/25,炎の精霊,34.042952,134.42987
2026/09/25,炎の精霊,33.553996,133.580203
2026/09/25,炎の精霊,26.229149,127.709232
2026/09/25,炎の精霊,31.645862,130.535013
2026/09/25,炎の精霊,42.386991,140.96034
2026/09/25,炎の精霊,35.291589,137.393489
2026/09/25,炎の精霊,37.647527,139.0667
2026/09/25,炎の精霊,34.237517,132.702345
2026/09/25,炎の精霊,36.421133,138.270321
2026/09/25,炎の精霊,34.980283,138.324805
2026/09/25,風の精霊,41.824453,140.795717
2026/09/25,風の精霊,43.086293,141.563791
2026/09/25,風の精霊,35.601137,140.302041
2026/09/25,風の精霊,35.626938,139.917965
2026/09/25,風の精霊,35.407728,140.38412
2026/09/25,風の精霊,36.216941,139.149719
2026/09/25,風の精霊,36.204355,139.286415
2026/09/25,風の精霊,36.54796,140.356121
2026/09/25,風の精霊,36.624664,137.22903
2026/09/25,風の精霊,35.045694,136.927242
2026/09/25,風の精霊,35.13611,137.064535
2026/09/25,風の精霊,37.960463,139.150314
2026/09/25,風の精霊,38.035804,139.315809
2026/09/25,風の精霊,35.123309,138.902555
2026/09/25,風の精霊,35.007692,136.680688
2026/09/25,風の精霊,35.01926,136.488204
2026/09/25,風の精霊,34.73401,135.829911
2026/09/25,風の精霊,34.512558,135.637622
2026/09/25,風の精霊,34.551366,135.61039
2026/09/25,風の精霊,34.459803,135.802349
2026/09/25,風の精霊,35.404687,132.860627
2026/09/25,風の精霊,35.511513,134.183269
2026/09/25,風の精霊,32.47926,130.590906
2026/09/25,風の精霊,32.877367,130.809617
2026/09/25,風の精霊,33.830746,130.754625
2026/09/25,風の精霊,37.434212,140.576956
2026/09/25,風の精霊,40.751838,140.740437
2026/09/25,風の精霊,40.645546,140.438811
2026/09/25,風の精霊,35.36957,139.973411
2026/09/25,風の精霊,35.935708,139.313952
2026/09/25,風の精霊,36.024967,139.945697
2026/09/25,風の精霊,35.407748,132.866836
2026/09/25,風の精霊,34.407567,133.168884
2026/09/25,風の精霊,34.028009,133.855097
2026/09/25,風の精霊,33.79121,132.75709
2026/09/25,風の精霊,36.344719,138.271515
2026/09/25,風の精霊,34.145637,135.199229
2026/09/25,風の精霊,33.787846,132.756393
2026/09/25,風の精霊,32.931325,130.53492
