日付,名前,緯度,経度
2026/09/08,大地の精霊,38.940491,139.835847
2026/09/08,大地の精霊,40.751838,140.740437
2026/09/08,大地の精霊,40.524159,140.548711
2026/09/08,大地の精霊,35.614132,139.342705
2026/09/08,大地の精霊,36.279863,138.904116
2026/09/08,大地の精霊,35.909557,140.082162
2026/09/08,大地の精霊,36.675569,137.064206
2026/09/08,大地の精霊,36.510262,138.134268
2026/09/08,大地の精霊,35.105866,138.78479
2026/09/08,大地の精霊,35.058632,138.875749
2026/09/08,大地の精霊,34.915361,135.391156
2026/09/08,大地の精霊,34.067355,135.089002
2026/09/08,大地の精霊,35.368712,136.406411
2026/09/08,大地の精霊,34.378517,132.338659
2026/09/08,大地の精霊,34.080211,134.458194
2026/09/08,大地の精霊,34.34233,134.128989
2026/09/08,大地の精霊,33.448434,130.617085
2026/09/08,水の精霊,41.84708,140.7407
2026/09/08,水の精霊,39.371405,141.009325
2026/09/08,水の精霊,39.468347,140.466174
2026/09/08,水の精霊,36.751751,139.9721
2026/09/08,水の精霊,36.587144,140.054741
2026/09/08,水の精霊,35.317461,136.84495
2026/09/08,水の精霊,37.747851,138.847784
2026/09/08,水の精霊,36.528305,136.52078
2026/09/08,水の精霊,36.242664,137.83232
2026/09/08,水の精霊,33.764646,132.702392
2026/09/08,水の精霊,33.553757,133.47047
2026/09/08,水の精霊,31.915123,131.412803
2026/09/08,炎の精霊,41.742034,140.601944
2026/09/08,炎の精霊,38.371509,140.768074
2026/09/08,炎の精霊,38.929754,141.617953
2026/09/08,炎の精霊,39.775329,141.096699
2026/09/08,炎の精霊,40.812702,140.713314
2026/09/08,炎の精霊,35.703951,139.643465
2026/09/08,炎の精霊,35.866908,140.732127
2026/09/08,炎の精霊,35.31762,137.008345
2026/09/08,炎の精霊,37.320584,138.573431
2026/09/08,炎の精霊,35.122594,138.628353
2026/09/08,炎の精霊,35.01945,138.518572
2026/09/08,炎の精霊,34.707077,136.158901
2026/09/08,炎の精霊,34.172149,135.308657
2026/09/08,炎の精霊,35.355097,132.702452
2026/09/08,炎の精霊,33.236589,131.605096
2026/09/08,炎の精霊,33.553743,130.397834
2026/09/08,風の精霊,43.500659,142.002978
2026/09/08,風の精霊,43.154882,141.344363
2026/09/08,風の精霊,43.131787,141.234537
2026/09/08,風の精霊,38.296923,140.877972
2026/09/08,風の精霊,38.445612,141.041765
2026/09/08,風の精霊,35.845593,139.670836
2026/09/08,風の精霊,36.037913,139.423907
2026/09/08,風の精霊,35.845648,139.670638
2026/09/08,風の精霊,35.704287,139.31401
2026/09/08,風の精霊,36.306318,139.506127
2026/09/08,風の精霊,36.446713,140.027303
2026/09/08,風の精霊,35.407729,139.396369
2026/09/08,風の精霊,35.498175,139.588409
2026/09/08,風の精霊,35.264943,139.591176
2026/09/08,風の精霊,36.293432,139.259595
2026/09/08,風の精霊,36.356822,138.848124
2026/09/08,風の精霊,36.063261,139.863183
2026/09/08,風の精霊,35.704141,138.491299
2026/09/08,風の精霊,35.368957,136.735319
2026/09/08,風の精霊,34.929115,137.009093
2026/09/08,風の精霊,37.118922,138.298945
2026/09/08,風の精霊,37.597808,138.848104
2026/09/08,風の精霊,37.822954,139.012333
2026/09/08,風の精霊,37.093777,138.957338
2026/09/08,風の精霊,37.610662,138.929363
2026/09/08,風の精霊,36.472895,136.516575
2026/09/08,風の精霊,35.935495,136.186695
2026/09/08,風の精霊,34.733351,137.53055
2026/09/08,風の精霊,35.045426,138.957337
2026/09/08,風の精霊,35.019759,136.652888
2026/09/08,風の精霊,35.655227,134.64858
2026/09/08,風の精霊,34.78568,135.061945
2026/09/08,風の精霊,34.786019,135.335948
2026/09/08,風の精霊,33.738997,135.391026
2026/09/08,風の精霊,34.446941,135.391358
2026/09/08,風の精霊,34.850547,135.638005
2026/09/08,風の精霊,35.058665,135.857779
2026/09/08,風の精霊,35.406562,135.995228
2026/09/08,風の精霊,35.511068,136.214125
2026/09/08,風の精霊,35.188204,134.320457
2026/09/08,風の精霊,34.772502,133.828039
2026/09/08,風の精霊,34.434999,133.004586
2026/09/08,風の精霊,33.830391,130.589628
